gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
ATXN1L	9	15	0	2	560.01	1120.02	15	1	0.529230769230769	1	1	0.375	2	24	-1.08538614948999	0.0178368424534779	neut	-0.533774653518254	-1.6498284042309	-0.275908326143295	27.255747114122	0.00107899413932687	neg	-0.962868365187097	-0.669467380173713	0.381781831399284	0.19209514373812	0.758883337508113	neg
ATXN2	2	10	3	2	939.51	1879.02	15	1	0.116515837104072	-6.5	1	-0.433333333333333	5	12	-1.56401646610981	-0.389630624563398	neg	-0.976823545336606	-2.18564137611498	-0.635366950308115	17.1185120659972	0.00101178886593395	neg	-1.41050416321155	-1.16141661007031	0.343542552129545	0.158249566190237	0.7457976405407	neg
ATXN3	1	11	0	1	336.27	672.54	15	1	1	1	1	0.0833333333333333	1	12	-1.57546638377029	-0.290070566411587	neg	-0.932768475090937	-2.64922561140236	-0.768240854589028	22.0315936935117	0.00136427423333457	neg	-1.70873323299569	-1.10422282487787	0.250578476963009	0.0978363400874193	0.641801984535278	neg
ATXN7	7	7	1	4	792.66	1585.32	15	1	0.33780529755762	0.75	1	0.3	5	14	-1.13882597583216	-0.0243073916433092	neg	-0.581566683737732	-1.80828618043592	-0.414124957579638	16.403376265507	0.00115025532133161	neg	-1.11120556900778	-0.735984530381417	0.407290880682565	0.202843314713627	0.817792158939226	neg
ATXN7L1	5	16	1	3	606.21	1212.42	15	1	1	-0.0666666666666667	1	-0.0119047619047619	4	21	-1.26076084597805	-0.127479695312831	neg	-0.694120270645442	-2.05636904478082	-0.608331365822511	18.9908508223197	0.00148545775788584	neg	-1.33235020530167	-0.856951909079019	0.33868573640184	0.164194832558297	0.698609203219918	neg
AUP1	7	27	3	5	423.39	846.78	15	1	0.369337597835672	-1.31428571428571	1	-0.169117647058824	8	34	-1.04662398415683	0.0350283858598308	neut	-0.5057977991485	-1.94155198076889	-0.655041235221122	13.4749297073506	0.00360490913844896	neg	-1.29829660799501	-0.654573970727795	0.272988682484218	0.143479542129403	0.519409596007115	neg
AURKA	5	19	1	3	432.96	865.92	15	1	1	-0.266666666666667	1	-0.0416666666666667	4	24	-1.18433867874727	-0.0528289878551067	neg	-0.618583833301186	-2.06536983162825	-0.621142702233358	18.0288171602194	0.00208826830419363	neg	-1.34325626693081	-0.774860474168364	0.326767971336041	0.158719184257528	0.672743421658523	neg
AURKAIP1	8	2	1	0	200.97	401.94	15	1	1	-Inf	1	-0.2	1	10	-0.858541499079807	0.279188086819346	neut	-0.28967670613023	-1.04299309307524	0.460719992831855	26.063290039148	0.00107586023078191	neut	-0.29113655012169	-0.381251435238999	0.747417319147766	0.352428497123675	1.58521448994998	neut
AUTS2	5	24	0	7	926.31	1852.62	15	1	0.55899064171123	1	1	0.172413793103448	7	29	-1.30883101144804	-0.182025660049748	neg	-0.745428335748895	-2.47085741817809	-1.06493637836614	15.0025933710559	0.00181023823155852	neg	-1.76789689827212	-0.922346048560931	0.223497510458889	0.110657554169661	0.451402826187822	neg
AvBD1-AvBD5	4	5	1	0	96.03	192.06	15	1	1	-Inf	1	-0.555555555555556	1	9	-0.910453038982164	0.292580706655034	neut	-0.308936166163565	-1.42326516641075	0.267995355611662	20.1817140581116	0.00195011970059868	neut	-0.577634905399542	-0.40809343615664	0.561213069226164	0.240923588400516	1.30734054755614	neut
AvBD10-AvBD9	1	5	0	3	68.31	136.62	15	1	1	1	1	0.166666666666667	3	6	-1.12884300211285	0.235221764635204	neut	-0.446810618738825	-2.61505695696857	-0.529742152800372	8.04058143331634	0.00519514298426196	neg	-1.57239955488447	-0.603751063990579	0.207546475330136	0.0731631610677748	0.588753619486078	neg
AvBD12	6	9	0	1	93.06	186.12	15	1	1	1	1	0.4	1	15	-0.754096319710942	0.41197505866886	neut	-0.171060630521041	-1.4153910913451	0.16956036022384	19.8433630521358	0.00260123599441165	neut	-0.622915365560629	-0.232727156718066	0.536364484316251	0.242827873984762	1.18477855098271	neut
AvBD4-AvBD6-AvBD7	7	1	0	0	66.33	132.66	15	1	1	NA	1	NA	0	8	-0.626973469828028	0.547734521129114	neut	-0.0396194743494569	-0.824137809143194	0.802690359533743	26.2701079965344	0.00138712769064571	neut	-0.0107237248047254	-0.055083657974131	0.989319809504958	0.438612176457973	2.23154603838437	neut
AVD-AVR2-LOC427416-LOC769899	4	4	3	3	122.1	244.2	15	1	1	0	1	0	6	8	-0.768790706464785	0.397654814164452	neut	-0.185567946150166	-1.59171816145099	-0.0361382973037343	7.40633690529805	0.00496258071760238	neg	-0.813928229377364	-0.265267651964399	0.443112929163553	0.203575472720015	0.96449686643862	neg
AVL9	6	26	3	0	606.87	1213.74	15	1	0.0128342245989305	-Inf	0.61231737012987	-0.8125	3	32	-1.34790946224955	-0.245311706273655	neg	-0.796610584261602	-1.75269130425773	-0.388390800897008	28.8555037339872	0.00125285419176203	neg	-1.07054105257737	-0.954377286247756	0.453272281311291	0.229141989614138	0.896630677439442	neg
AVPR1A	0	7	0	1	301.62	603.24	15	1	1	NA	1	0	1	7	-1.72985151889349	-0.363023837806491	neg	-1.04643767834999	-2.9629939673123	-0.873415547017622	19.4124989901607	0.00133677765979727	neg	-1.91820475716496	-1.22564473618382	0.210811197795624	0.0741559323206255	0.59929236601116	neg
AVPR1B	6	23	10	11	393.36	786.72	15	1	0.0660988801127105	-2.48484848484848	0.884435842948953	-0.269293924466338	21	29	-0.939586279938077	0.115581598037724	neut	-0.412002340950176	-1.78185399316529	-0.644418306607284	4.87661022481344	0.00860619324867374	neg	-1.21313614988628	-0.587542150237647	0.297262350790529	0.168317917829045	0.524955818689684	neg
AVPR2	2	8	2	0	368.28	736.56	15	1	0.0909090909090909	-Inf	0.953786405978059	-0.8	2	10	-1.41062425148675	-0.203859319793717	neg	-0.807241785640235	-2.01180308292725	-0.338516701304476	21.4845636373978	0.00120983424495384	neg	-1.17515989211586	-0.974481395076651	0.410751566488907	0.177932894821831	0.948255349339918	neg
AWAT1	1	7	2	6	336.6	673.2	15	1	1	-1.33333333333333	1	-0.125	8	8	-1.30652262581595	-0.0644725698312427	neg	-0.685497597823595	-2.64437011716489	-0.947119911736478	6.6001449043933	0.00401427728488864	neg	-1.79574501445069	-0.907441350739863	0.216377048411789	0.0926109882861233	0.505542323988362	neg
AXDND1	38	47	10	4	1037.52	2075.04	15	1	0.0850294754755179	-2.09210526315789	0.950356516076024	-0.267226890756303	14	85	-0.88755437594524	0.0857383381177502	neut	-0.400908018913745	-0.950296287913653	0.0767277706125983	22.2924636089399	0.00182994946518086	neut	-0.436784258650527	-0.518400899245332	0.646110500435276	0.386635648689071	1.07971909123632	neut
AXIN2	3	20	3	10	678.15	1356.3	15	1	0.645398481973435	-1	1	-0.100334448160535	13	23	-1.26318633397334	-0.123103053423536	neg	-0.693144693698439	-2.50539129128973	-1.12136834407949	7.46395264115043	0.0038436054725757	neg	-1.81337981768461	-0.906072160618401	0.212506367368784	0.106373921953386	0.424530329478845	neg
AZI2	8	15	2	1	386.1	772.2	15	1	0.538461538461538	-2.75	1	-0.318840579710145	3	23	-1.0512156214586	0.0526620385261103	neut	-0.499276791466243	-1.50402034204698	-0.126755899053393	22.8606595172467	0.00154991718456242	neg	-0.815388120550188	-0.633325304323854	0.442466539953657	0.222234330937001	0.880946857085157	neg
AZIN1	0	6	1	1	446.49	892.98	15	1	0.25	-Inf	1	-0.5	2	6	-1.73145003612708	-0.411658008492468	neg	-1.07155402230978	-2.77127443203344	-0.807645550798039	18.3321189675233	0.00115390950109963	neg	-1.78945999141574	-1.25411464805761	0.241833259788373	0.0906017751640202	0.645530990141806	neg
AZIN2	16	35	2	6	453.42	906.84	15	1	1	0.270833333333333	1	0.0637254901960784	8	51	-0.791682334549758	0.238757740922	neut	-0.276462296813879	-1.6579564473666	-0.497524826123302	17.0869806976673	0.00348633068619329	neg	-1.07774063674495	-0.369817731671582	0.340363564578749	0.190555499298585	0.608032492467391	neg
B3GALNT1	18	17	2	3	316.8	633.6	15	1	1	0.37037037037037	1	0.114285714285714	5	35	-0.64349555760794	0.411547629004728	neut	-0.115973964301606	-1.13397744819829	0.101970278434208	18.9606050295092	0.00240780047329545	neut	-0.516003584882041	-0.159971921861015	0.596899098100145	0.321750794669241	1.10738051092917	neut
B3GALNT2	4	17	2	2	459.03	918.06	15	1	0.23399209486166	-3.25	1	-0.30952380952381	4	21	-1.27256164736385	-0.131374016803802	neg	-0.701967832083824	-2.01584661036706	-0.544236569392947	18.3701752450901	0.00182150248922445	neg	-1.28004158988	-0.866681296201746	0.357947599256051	0.171463717910115	0.74706192809947	neg
B3GALT1	0	20	1	2	323.73	647.46	15	1	0.130434782608696	-Inf	1	-0.333333333333333	3	20	-1.60841874252279	-0.335514280784516	neg	-0.971966511653654	-2.89570703270989	-1.06839834739627	16.5850844879451	0.00253881755105754	neg	-1.98205269005308	-1.15815453182168	0.193793141319634	0.0777207495961806	0.483195554480332	neg
B3GALT2	4	20	1	4	412.5	825	15	1	1	-0.25	1	-0.0333333333333334	5	24	-1.20967019027305	-0.0643948816676687	neg	-0.637032535970361	-2.25924672937518	-0.785712344435945	14.98123648852	0.0026528893176006	neg	-1.52247953690556	-0.802003286586894	0.275401350896248	0.131824062815827	0.575371532635969	neg
B3GALT5	12	12	3	4	316.8	633.6	15	1	1	0.25	1	0.0714285714285715	7	24	-0.714389739328559	0.355644655446525	neut	-0.179372541941017	-1.32701783691647	-0.0538733019438015	12.5145670108549	0.00301090354275488	neg	-0.690445569430134	-0.24827607335823	0.501344666911764	0.26526067521238	0.947544380863007	neg
B3GALT6	8	20	4	8	344.19	688.38	15	1	1	-0.25	1	-0.0476190476190476	12	28	-0.824620749257112	0.246565081868737	neut	-0.289027833694187	-1.84636594654205	-0.608803087027836	7.79531812767188	0.00581365669550928	neg	-1.22758451678494	-0.403065661461093	0.292997675352787	0.157809490981372	0.543986442319232	neg
B3GAT1L	1	11	0	4	341.55	683.1	15	1	1	1	1	0.0833333333333333	4	12	-1.47312055172262	-0.191790852166501	neg	-0.832455701944559	-2.88794457079819	-1.04489450056119	11.9485670729005	0.00258217661402832	neg	-1.96641953567969	-1.02972202490136	0.189316301452677	0.0753378520137952	0.475813888839559	neg
B3GAT2	0	6	0	1	125.73	251.46	15	1	1	NA	1	0	1	6	-1.5514457199048	-0.142818044667018	neg	-0.847131882285909	-2.88610482526221	-0.688121983062175	15.5748624748093	0.0021857948312816	neg	-1.78711340416219	-1.03044785826379	0.226565274210821	0.0754932278315896	0.679955999308647	neg
B3GLCT	9	17	5	4	533.28	1066.56	15	1	0.431767620588533	-1.36111111111111	1	-0.209401709401709	9	26	-0.998995297065916	0.0686006708777718	neut	-0.465197313094072	-1.53202692072353	-0.282658008019809	12.6090272196691	0.00252585267700863	neg	-0.907342464371672	-0.60847536990278	0.403595254205388	0.21609693517702	0.753779330223182	neg
B3GNT2	2	14	0	4	394.02	788.04	15	1	1	1	1	0.125	4	16	-1.38371655205934	-0.157452474003946	neg	-0.770584513031641	-2.66083197351113	-0.962850370715845	13.8051549320373	0.00237018664074625	neg	-1.81184117211349	-0.953876763980134	0.215949238334293	0.0923942120105761	0.504727423612457	neg
B3GNT4	10	20	5	9	366.3	732.6	15	1	1	-0.111111111111111	1	-0.0238095238095238	14	30	-0.74578821317959	0.304975700274414	neut	-0.220406256452588	-1.71853628772448	-0.538037604639852	7.16430613309056	0.00614463804545609	neg	-1.12828694618217	-0.313653656996073	0.323586953735244	0.179336500483494	0.583889026027947	neg
B3GNT5	1	10	0	1	357.06	714.12	15	1	1	1	1	0.0909090909090909	1	11	-1.59104419752966	-0.303114415043435	neg	-0.947079306286546	-2.64764273179236	-0.759920395837956	22.1305827336049	0.00126926565364416	neg	-1.70378156381516	-1.11869524472977	0.25292758929913	0.0984227779136906	0.650005752242738	neg
B3GNT7	8	22	4	10	402.93	805.86	15	1	1	-0.1	1	-0.019047619047619	14	30	-0.839395407166911	0.22651633650385	neut	-0.30643953533153	-1.96147687971515	-0.750434215501126	7.10691288016432	0.00615115391668725	neg	-1.35595554760814	-0.429094449987483	0.257695754855632	0.140647941196845	0.472157802418047	neg
B3GNT9	8	12	3	4	411.84	823.68	15	1	1	-0.125	1	-0.0285714285714285	7	20	-0.929763265806222	0.161465695581447	neut	-0.384148785112387	-1.60570741709874	-0.281617300163443	12.371150839398	0.002569686730529	neg	-0.943662358631091	-0.510558018087208	0.389200889723135	0.200717606335164	0.754564023939355	neg
B3GNTL	5	16	8	1	367.29	734.58	15	1	0.00157921039480261	-24.6	0.284493574108469	-0.650793650793651	9	21	-1.13728132488665	-0.04610735185974	neg	-0.591694338373196	-1.41555861205094	-0.102797397138248	11.6565133361313	0.00305584360638737	neg	-0.759178004594595	-0.760566850865674	0.583468772430081	0.302661426372098	1.12479912216383	neut
B3GNTL1	5	13	1	3	227.7	455.4	15	1	1	0.133333333333333	1	0.0277777777777778	4	18	-0.974405141209435	0.171327226623329	neut	-0.401538957293053	-1.90204642170851	-0.408680580167736	13.8311692110548	0.00313561005057117	neg	-1.15536350093812	-0.528934521075844	0.314942775134394	0.149262316755154	0.664526240979039	neg
B4GALNT3	22	50	6	8	1002.54	2005.08	15	1	0.369622904251251	-0.704545454545455	1	-0.123015873015873	14	72	-0.936048611035936	0.0485729714104727	neut	-0.443737819812732	-1.53935566910807	-0.492218500854219	17.4110801933972	0.00252744889529891	neg	-1.01578708498114	-0.574105472467821	0.362128164219419	0.21451905403049	0.611267667582309	neg
B4GALNT4	18	37	8	24	1065.24	2130.48	15	1	0.478586305511921	0.314814814814815	1	0.0772727272727273	32	55	-0.673382576117363	0.291092231571187	neut	-0.191145172273088	-1.89393119572152	-0.938098797085459	5.53215266259086	0.00580569505636616	neg	-1.41601499640349	-0.280148901164438	0.242676440106473	0.15047865406889	0.391371413149121	neg
B4GALT1	0	4	1	2	260.04	520.08	15	1	0.428571428571428	-Inf	1	-0.333333333333333	3	4	-1.56749149165794	-0.225069980084731	neg	-0.896280735871333	-2.80154589570173	-0.782986655017071	12.1876903970642	0.00203515715711784	neg	-1.7922662753594	-1.0975230617494	0.230032547146559	0.0838720794607024	0.631125532459483	neg
B4GALT2	2	11	1	5	367.29	734.58	15	1	1	-0.1	1	-0.0128205128205128	6	13	-1.28797543868556	-0.0746251848422426	neg	-0.681300311763902	-2.54818888860934	-0.902067635863803	9.88724754243173	0.0030923018717348	neg	-1.72512826223657	-0.872538559696723	0.229757917161179	0.100905622706104	0.523255302902585	neg
B4GALT3	6	17	2	5	324.06	648.12	15	1	1	-0.133333333333333	1	-0.0248447204968944	7	23	-0.962175430528726	0.148494582402343	neut	-0.406840424063191	-1.94634697626345	-0.575030530685045	11.1909054672488	0.00378886395066739	neg	-1.26068875347425	-0.541443399991784	0.283454445412828	0.142792989787472	0.562677320143481	neg
B4GALT4	8	20	4	5	352.44	704.88	15	1	0.431783415948828	-1	1	-0.158730158730159	9	28	-0.909762362698408	0.166444592308726	neut	-0.371658885194841	-1.70745074942442	-0.437018073946219	10.8708144342375	0.00409953862212149	neg	-1.07223441168532	-0.498734719595142	0.342242853783629	0.181332542270556	0.645959446302482	neg
B4GALT5	0	7	0	3	299.31	598.62	15	1	1	NA	1	0	3	7	-1.6500411162201	-0.287676815232901	neg	-0.968858965726503	-3.13664724538564	-1.07465900964811	12.2046245750194	0.00219488622460883	neg	-2.10565312751687	-1.17488784063242	0.172156435930006	0.0613884020367717	0.48261128716202	neg
B4GALT6	0	5	0	2	341.22	682.44	15	1	1	NA	1	0	2	5	-1.72507352755487	-0.354168854535427	neg	-1.03962119104515	-3.06087899985403	-0.968233776769319	15.357205656868	0.00149556002370931	neg	-2.01455638831167	-1.23251265129856	0.191857040994322	0.0673785766495786	0.546192026229545	neg
B4GALT7	0	8	0	0	247.83	495.66	15	1	1	NA	1	NA	0	8	-1.72864535646237	-0.357517926730621	neg	-1.04308164159649	-2.84842590852165	-0.742117898762306	24.4185608821198	0.0011774982467308	neg	-1.79527190364198	-1.21146944825319	0.237370883482371	0.0827814749497305	0.680471530753017	neg
B9D1	2	10	1	0	168.63	337.26	15	1	0.230769230769231	-Inf	1	-0.833333333333333	1	12	-1.25722004885602	-0.0218723668031141	neg	-0.639546207829565	-2.03755975524056	-0.27578439750734	21.2928278917233	0.00185503471930705	neg	-1.15667207637395	-0.793392001548455	0.396031549247076	0.164114760086834	0.955593348307418	neg
BAALC	2	0	2	0	94.71	189.42	15	1	1	NA	1	0	2	2	-1.04726723272758	0.215336441702552	neut	-0.415965395512515	-1.60537763195476	0.243704939484775	14.8924338985029	0.00194900719899523	neut	-0.68083634623499	-0.54456334132496	0.506184686823652	0.200784558431574	1.27596700610408	neut
BAAT	7	12	4	12	409.2	818.4	15	1	0.492769744160178	0.428571428571429	1	0.118421052631579	16	19	-0.778280923910753	0.307264889028603	neut	-0.235508017441075	-1.99720446181352	-0.760842714978021	4.69990275182627	0.00660278452036928	neg	-1.37902358839577	-0.348177689619408	0.251820143638621	0.135710402605202	0.467269369371839	neg
BACE1	0	14	1	7	410.85	821.7	15	1	0.363636363636364	-Inf	1	-0.125	8	14	-1.54814888908775	-0.257676952178371	neg	-0.902912920633061	-3.19007043361365	-1.3732461717098	7.48871273779219	0.00406284812843499	neg	-2.28165830266173	-1.14742009868788	0.143153589190572	0.057714707107106	0.355102852087609	neg
BACE2	3	15	4	4	340.56	681.12	15	1	0.149017938583156	-4	1	-0.333333333333333	8	18	-1.1552054203628	-0.014718472870951	neg	-0.584961946616876	-2.03407810697301	-0.595014670952165	9.65640495861878	0.00378135947792096	neg	-1.31454638896259	-0.761880840952676	0.334965371262997	0.163121503358465	0.687841825680574	neg
BACH1	16	27	4	4	758.34	1516.68	15	1	0.695807506418596	-0.6875	1	-0.127906976744186	8	43	-0.957374568460964	0.076315046974742	neut	-0.440529760743111	-1.4067666885173	-0.239749790724848	19.2377971671643	0.00178006839995488	neg	-0.823258239621076	-0.568170745030242	0.438998117965568	0.244930885623573	0.78683314210177	neg
BACH2	0	15	3	5	817.74	1635.48	15	1	0.0316205533596838	-Inf	0.778718235934639	-0.375	8	15	-1.67362610845788	-0.445837032281939	neg	-1.05973157036991	-2.77447363411263	-1.12237765784813	10.7627522939218	0.00197953381572783	neg	-1.94842564598038	-1.28172586913637	0.208006234341002	0.0910622572262305	0.475139266333276	neg
BAG1	1	7	0	1	198.33	396.66	15	1	1	1	1	0.125	1	8	-1.45256041384582	-0.136715772050991	neg	-0.794638092948406	-2.55341247223793	-0.586464508290524	18.6489465847994	0.00170949952162347	neg	-1.56993849026423	-0.966350319816032	0.276085127333991	0.103261496749034	0.738206998927324	neg
BAG2	1	7	2	4	206.25	412.5	15	1	0.538461538461538	-2.5	1	-0.208333333333333	6	8	-1.22040593514908	0.0296803074072786	neut	-0.595362813870903	-2.46695176527991	-0.715649987137684	7.51484506636289	0.00434903984457288	neg	-1.5913008762088	-0.789278171354544	0.203660439180086	0.0848649767798289	0.488868264684405	neg
BAG3	11	15	5	5	498.96	997.92	15	1	0.722475028370468	-0.363636363636364	1	-0.0769230769230769	10	26	-0.868832243798633	0.187854607109678	neut	-0.340488818344477	-1.44146202858344	-0.221818904788774	11.1110870315597	0.0028597586010117	neg	-0.831640466686107	-0.459043443290159	0.4353338749142	0.236579712038763	0.801060199301706	neg
BAG4	10	6	6	2	240.57	481.14	15	1	0.667413127098145	-0.8	1	-0.125	8	16	-0.722438517631758	0.360220709100538	neut	-0.18110890426561	-1.01220050784601	0.302261984916941	10.207096993954	0.00317483409772758	neut	-0.354969261464535	-0.253429341336162	0.701194805462164	0.363427654451678	1.35291522372571	neut
BAG5	12	11	1	3	446.49	892.98	15	1	0.595555555555556	0.694444444444444	1	0.271739130434783	4	23	-0.845483752646446	0.235887985374998	neut	-0.304797883635724	-1.37401188885321	-0.0624438165782562	19.511837934858	0.00155594721494194	neg	-0.718227852715735	-0.403425223062821	0.487609824652287	0.253085166383421	0.939459052284146	neg
BAHCC1	6	9	5	10	364.98	729.96	15	1	1	0.25	1	0.0666666666666667	15	15	-0.811691950333752	0.285015235011745	neut	-0.263338357661004	-1.88283140521639	-0.613953448067901	4.58309643685971	0.00634115388840057	neg	-1.24839242664215	-0.388402171137807	0.286962636037751	0.152158357152567	0.54119228302187	neg
BAHD1	3	28	5	8	830.61	1661.22	15	1	0.0374507116006355	-4.83333333333333	0.789311843512415	-0.287841191066998	13	31	-1.37628548119954	-0.266145803787898	neg	-0.821215642493718	-2.31428431955618	-1.0014058537189	9.87536616716435	0.0030925459267348	neg	-1.65784508663754	-1.03059811038753	0.2578378037577	0.133738453147792	0.497092189108617	neg
BAIAP2	1	18	2	15	510.84	1021.68	15	1	0.592857142857143	-1.4	1	-0.065015479876161	17	19	-1.331446825386	-0.110179370850291	neg	-0.720813098118145	-3.10393617255828	-1.56200626093894	4.15131516365268	0.00721097960046817	neg	-2.33297121674861	-1.00363051934818	0.13019238190855	0.0602233200493703	0.281457543881341	neg
BAIAP2L1	3	21	1	0	490.05	980.1	15	1	0.16	-Inf	1	-0.875	1	24	-1.47697973777484	-0.306606756035204	neg	-0.891793246905024	-2.16113375037292	-0.595881901362966	31.0065235404119	0.0011347020596617	neg	-1.37850782586795	-1.05088877390859	0.343039713320147	0.156838979578316	0.750302207942001	neg
BAIAP2L2	9	23	3	3	489.39	978.78	15	1	0.356658737463691	-1.55555555555556	1	-0.21875	6	32	-1.04427525911791	0.0306957191458351	neut	-0.506789769986038	-1.65834002610247	-0.377771703846807	17.8449315072603	0.00224181280561695	neg	-1.01805586497464	-0.64757936134443	0.361308641441587	0.190483307976998	0.685386760416374	neg
BAK1	6	4	1	3	213.84	427.68	15	1	0.559440559440559	0.777777777777778	1	0.35	4	10	-0.842908913750765	0.303711646633374	neut	-0.269598633558695	-1.60174870600318	-0.093995851946637	12.4289589249762	0.00252303125725426	neg	-0.84787227897491	-0.366344889267808	0.428324892251513	0.201523276762093	0.910282700372281	neg
BAMBI	1	5	0	1	257.4	514.8	15	1	1	1	1	0.166666666666667	1	6	-1.51889500698735	-0.201498829015308	neg	-0.86019691800133	-2.56929815632515	-0.599342741521496	19.4843846015432	0.00134843103759435	neg	-1.58432044892333	-1.03398590810204	0.277793582790803	0.103743951537965	0.74388665968499	neg
BANK1	35	31	5	5	726.33	1452.66	15	1	1	0.114285714285714	1	0.0303030303030303	10	66	-0.649766439497913	0.34805893786755	neut	-0.150853750815181	-1.00728717112911	0.0742102976581803	20.3859796012011	0.00197731758432508	neut	-0.466538436735464	-0.2059763435934	0.627168927787729	0.365215730665326	1.07700471350982	neut
BANP	3	17	2	4	462.66	925.32	15	1	0.558072362420189	-1.83333333333333	1	-0.183333333333333	6	20	-1.28335016332342	-0.126311503039164	neg	-0.704830833181292	-2.27584609705415	-0.779390067245033	13.0537269706244	0.00255314225459799	neg	-1.52761808214959	-0.88400860917984	0.280902701741757	0.132923635775958	0.593627098874962	neg
BAP1	4	28	1	7	681.45	1362.9	15	1	1	0	1	0	8	32	-1.30496639888132	-0.174394543668454	neg	-0.739680471274885	-2.51817737233939	-1.11008098299761	13.3119819196818	0.00271556579122653	neg	-1.8141291776685	-0.92173735504425	0.213360869179688	0.105523850092043	0.431398748243063	neg
BARD1	31	27	2	1	734.58	1469.16	15	1	1	-0.741935483870968	1	-0.132183908045977	3	58	-0.825401111589376	0.211029536005853	neut	-0.307185787791762	-0.887826657342258	0.281054356667319	40.3182318887528	0.000882774214727259	neut	-0.30338615033747	-0.399087290301014	0.738322240752153	0.411549070064603	1.32452514563393	neut
BARHL1	8	3	0	0	195.36	390.72	15	1	1	NA	1	NA	0	11	-0.879140888712436	0.265570572832097	neut	-0.30678515794017	-1.10856029256184	0.415083988594128	31.3522330951732	0.000940689139175994	neut	-0.346738151983854	-0.400574717627707	0.706983800836637	0.330033654510478	1.51450013791799	neut
BARHL2	3	4	0	0	181.5	363	15	1	1	NA	1	NA	0	7	-1.21828649126859	0.0227345482103291	neut	-0.597775971529129	-1.84363567592884	-0.0586898177524061	26.3495655671537	0.00111536463158353	neg	-0.951162746840622	-0.741968770033235	0.386302444402085	0.158240950079135	0.942992014070195	neg
BARL	9	24	0	1	499.95	999.9	15	1	1	1	1	0.272727272727273	1	33	-1.14627178546601	-0.0470353207620026	neg	-0.596653553114005	-1.70986152573761	-0.349683491869883	34.7009339866519	0.00115851604026144	neg	-1.02977250880374	-0.735711636414629	0.441808350881822	0.223807522295459	0.872153836082037	neg
BARX1	0	6	0	2	166.65	333.3	15	1	1	NA	1	0	2	6	-1.56097440112526	-0.169426411368779	neg	-0.86520040624702	-3.00921489229717	-0.860507667409749	12.7314405127554	0.00249122288954387	neg	-1.93486127985346	-1.06119356440773	0.197283255366568	0.0673726330766094	0.577647425922415	neg
BARX2	4	4	0	3	209.55	419.1	15	1	0.236363636363636	1	1	0.5	3	8	-1.0111210158774	0.187945796037842	neut	-0.411587609919781	-1.975522009742	-0.321405535279438	13.0973404841338	0.00233721713101452	neg	-1.14846377251072	-0.542593090473843	0.317123348094403	0.138685194018007	0.725149708581607	neg
BASP1	3	6	2	2	242.55	485.1	15	1	1	-1	1	-0.166666666666667	4	9	-1.11832269114631	0.0689150327564809	neut	-0.524703829194916	-1.91175110862622	-0.298820529715264	12.6860311437827	0.00239315710538319	neg	-1.10528581917074	-0.678929467078822	0.331116116019487	0.147820610342051	0.741698803695268	neg
BATF	0	4	0	1	113.85	227.7	15	1	1	NA	1	0	1	4	-1.55103560222711	-0.122819288807455	neg	-0.836927445517284	-2.87713984777828	-0.631098138309077	15.0061157891635	0.00209568832299632	neg	-1.75411899304368	-1.02143654117084	0.233524885167094	0.0759649647875404	0.717860036613677	neg
BATF3	1	2	0	2	61.38	122.76	15	1	1	1	1	0.333333333333333	2	3	-1.17969931773699	0.215981361604967	neut	-0.481858978066014	-2.47922119856171	-0.308163399955003	10.2451788365676	0.00345060226721237	neg	-1.39369229925836	-0.636105083173607	0.248153768309083	0.0838377996036186	0.734806071259071	neg
BAZ1A	7	40	9	11	1516.02	3032.04	15	1	0.0127530546742218	-3.67532467532468	0.61231737012987	-0.301063829787234	20	47	-1.35042535872705	-0.317539645920529	neg	-0.833982502323787	-1.95209818507804	-0.846106412686617	10.2648665615211	0.00247138628588561	neg	-1.39910229888233	-1.04186323952588	0.335128104371448	0.192781260282244	0.582600612048639	neg
BAZ1B	15	62	1	2	1491.93	2983.86	15	1	0.492891918208374	-1.06666666666667	1	-0.138528138528139	3	77	-1.35195788759084	-0.315257761252273	neg	-0.833607824421557	-1.81390484512633	-0.637835600420945	47.7674004589097	0.000792341902554715	neg	-1.22587022277364	-0.98213457776026	0.391351047062304	0.217362914087992	0.704606038894351	neg
BAZ2A	21	45	6	17	1264.23	2528.46	15	1	0.793076382453093	0.243697478991597	1	0.0573122529644269	23	66	-0.7782405587061	0.187163229014183	neut	-0.295538664845959	-1.78811924906261	-0.79815832850864	9.72910866463932	0.00348054527750436	neg	-1.29313878878563	-0.405212393876377	0.274400171379886	0.167274423024936	0.450155719428086	neg
BAZ2B	31	58	3	9	2130.48	4260.96	15	1	0.746251564480299	0.376344086021505	1	0.0983146067415731	12	89	-0.930119417923651	0.0421631458434565	neut	-0.443978136040097	-1.52692080885809	-0.500126112919109	24.7454294782855	0.00112515259131507	neg	-1.0135234608886	-0.567642136167563	0.362947757182418	0.217203131799867	0.606452781788351	neg
